185.21.208.127,1.4471580313422192,-28.0,10.0,0.01,2.0,110.0,7.278147409402665
157.55.39.128,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
46.229.168.148,1.146128035678238,-4.0,150.0,4.983606621708336,45.0,110.0,14.337281059386806
200.10.94.171,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,7.508889830934487
194.74.151.201,0.3010299956639812,-2.0,20.0,2.8903717578961645,2.0,110.0,8.08645770185766
46.229.168.130,1.462397997898956,-8.0,290.0,5.641907070938114,45.0,110.0,14.695482227744932
74.214.251.194,1.2041199826559248,-16.0,40.0,3.1780538303479458,45.0,110.0,13.632457526935955
46.229.168.152,1.3222192947339193,1.0,210.0,5.351858133476067,45.0,110.0,14.537409041810603
46.229.168.139,1.2041199826559248,-6.0,160.0,5.0369526024136295,45.0,110.0,14.37601703576223
54.36.150.28,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
54.36.150.26,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
157.55.39.90,0.3010299956639812,5.0,20.0,3.2188758248682006,45.0,110.0,13.377859328646474
54.36.150.47,0.6989700043360189,-3.0,50.0,3.8501476017100584,0.0,110.0,11.949750041984828
46.229.168.131,1.380211241711606,0.0,240.0,5.480638923341991,45.0,110.0,14.60631894185028
46.229.168.151,1.1139433523068367,-1.0,130.0,4.859812404361672,45.0,110.0,14.27810796743672
194.61.24.46,3.037426497940624,1203.0,12473.0,9.523397750759193,1.0,110.0,11.440587049685863
41.210.143.9,0.6989700043360189,-5.0,50.0,3.8066624897703196,0.0,110.0,8.332355997208934
203.133.169.111,1.2041199826559248,-1.0,160.0,5.0689042022202315,0.0,110.0,8.98879767568487
2a03:2880:20ff:25::face:b00c,0.1,-1.0,10.0,2.1972245773362196,1.0,110.0,7.6288898309344875
40.77.167.159,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
54.36.150.21,0.3010299956639812,0.0,20.0,2.995732273553991,0.0,110.0,11.48860190812079
46.229.168.129,1.2041199826559248,-1.0,160.0,5.0689042022202315,45.0,110.0,14.38879767568487
46.229.168.138,1.414973347970818,1.0,260.0,5.564520407322694,45.0,110.0,14.650300167320323
207.46.13.139,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
46.229.168.136,1.3222192947339193,4.0,210.0,5.365976015021851,45.0,110.0,14.543056194428917
17.58.98.123,0.3010299956639812,6.0,20.0,3.258096538021482,45.0,110.0,13.393547613907787
17.58.98.63,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
199.59.150.180,0.6020599913279624,5.0,40.0,3.8066624897703196,45.0,110.0,13.703282993306516
2605:e000:160e:cb10:14df:934f:429b:9c4c,1.0413926851582251,0.0,110.0,4.700480365792417,45.0,110.0,14.192609951864434
46.229.168.132,1.3222192947339193,-6.0,210.0,5.318119993844216,45.0,110.0,14.523913785957863
54.36.148.35,0.47712125471966244,5.0,30.0,3.5553480614894135,0.0,110.0,11.765275601011663
46.229.168.147,1.4771212547196624,-5.0,320.0,5.752572638825633,45.0,110.0,14.744165431946152
2607:fcc0:6::119,0.3010299956639812,-2.0,20.0,2.8903717578961645,1.0,110.0,7.96645770185766
199.10.31.194,1.6901960800285136,-43.0,330.0,5.659482215759621,1.0,110.0,9.490851710312402
180.76.15.160,0.3010299956639812,6.0,20.0,3.258096538021482,2.0,110.0,8.233547613907787
2a03:2880:20ff:a::face:b00c,0.1,-1.0,10.0,2.1972245773362196,1.0,110.0,7.6288898309344875
2a03:2880:20ff:28::face:b00c,0.1,-1.0,10.0,2.1972245773362196,1.0,110.0,7.6288898309344875
2a03:2880:30ff:7::face:b00c,0.9030899869919435,-8.0,80.0,4.276666119016055,1.0,110.0,8.701593443704006
2a03:2880:30ff:10::face:b00c,0.3010299956639812,-2.0,20.0,2.8903717578961645,1.0,110.0,7.96645770185766
199.59.150.181,0.6020599913279624,5.0,40.0,3.8066624897703196,45.0,110.0,13.703282993306516
40.77.167.112,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
17.58.101.134,0.6020599913279624,-2.0,40.0,3.6375861597263857,45.0,110.0,13.635652461288943
46.229.168.137,1.2304489213782739,1.0,170.0,5.14166355650266,45.0,110.0,14.425800099014547
77.88.47.81,0.1,6.0,10.0,2.772588722239781,45.0,110.0,13.139035488895912
93.158.166.138,0.3010299956639812,6.0,20.0,3.258096538021482,10.0,110.0,9.193547613907787
54.36.148.223,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
46.229.168.154,1.1139433523068367,2.0,130.0,4.882801922586371,45.0,110.0,14.287303774726599
162.158.65.242,0.1,6.0,10.0,2.772588722239781,45.0,110.0,13.139035488895912
2400:cb00:36:1008::a29e:40f4,0.1,6.0,10.0,2.772588722239781,45.0,110.0,13.139035488895912
162.158.64.244,1.9912260756924949,-12.0,990.0,6.885509670034818,45.0,110.0,15.351571690721675
46.229.168.144,1.255272505103306,-4.0,190.0,5.225746673713202,45.0,110.0,14.466880421016272
209.17.97.50,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
180.76.15.143,0.3010299956639812,-2.0,20.0,2.8903717578961645,2.0,110.0,8.08645770185766
54.36.149.14,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
54.36.148.96,0.3010299956639812,0.0,20.0,2.995732273553991,0.0,110.0,11.48860190812079
178.221.238.210,0.3010299956639812,0.0,30.0,3.4011973816621555,0.0,110.0,8.050787951364056
40.77.167.44,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
66.249.69.60,0.1,6.0,10.0,2.772588722239781,45.0,110.0,13.139035488895912
66.249.69.62,0.1,1.0,10.0,2.3978952727983707,45.0,110.0,12.989158109119348
40.77.167.160,0.1,1.0,10.0,2.3978952727983707,45.0,110.0,12.989158109119348
54.36.150.0,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
40.77.167.150,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
37.9.87.181,1.3010299956639813,2.0,200.0,5.308267697401205,10.0,110.0,10.313616077659677
40.77.167.27,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
191.96.132.207,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,7.508889830934487
54.36.149.89,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
5.255.250.25,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
77.88.47.90,0.3010299956639812,6.0,20.0,3.258096538021482,45.0,110.0,13.393547613907787
54.36.150.155,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
54.36.149.62,0.1,6.0,10.0,2.772588722239781,0.0,110.0,11.339035488895911
54.36.148.103,0.47712125471966244,-3.0,30.0,3.295836866004329,0.0,110.0,11.66147112281763
77.72.0.74,0.7781512503836436,4.0,60.0,4.1588830833596715,2.0,110.0,8.736998608458961
40.77.167.106,0.6989700043360189,2.0,50.0,3.9512437185814275,45.0,110.0,13.790188488733376
54.36.148.11,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
157.55.39.152,0.6020599913279624,-4.0,40.0,3.58351893845611,45.0,110.0,13.614025572780832
40.77.167.208,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
91.242.162.71,0.7781512503836436,1.0,70.0,4.2626798770413155,0.0,110.0,8.538517325931618
2a03:2880:10ff:10::face:b00c,0.1,-1.0,10.0,2.1972245773362196,1.0,110.0,7.6288898309344875
2a03:2880:10ff:1e::face:b00c,0.1,-1.0,10.0,2.1972245773362196,1.0,110.0,7.6288898309344875
2a03:2880:10ff:b::face:b00c,0.1,-1.0,10.0,2.1972245773362196,1.0,110.0,7.6288898309344875
46.229.168.135,1.1139433523068367,-2.0,130.0,4.852030263919617,45.0,110.0,14.274995111259898
54.36.148.220,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
60.191.38.77,0.6020599913279624,-4.0,40.0,3.58351893845611,2.0,110.0,8.454025572780832
77.88.47.25,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
184.154.36.174,1.3222192947339193,-7.0,210.0,5.313205979041787,45.0,110.0,14.52194818003689
54.36.150.53,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
40.77.167.20,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
54.39.178.250,0.1,6.0,10.0,2.772588722239781,1.0,110.0,11.45903548889591
199.16.157.180,0.3010299956639812,5.0,20.0,3.2188758248682006,45.0,110.0,13.377859328646474
180.76.15.137,0.3010299956639812,0.0,20.0,2.995732273553991,2.0,110.0,8.12860190812079
54.36.149.104,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
54.36.150.172,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
54.36.148.91,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
54.36.148.204,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
35.189.52.196,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
40.77.167.63,0.47712125471966244,-3.0,30.0,3.295836866004329,45.0,110.0,13.461471122817631
54.36.150.15,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
199.16.157.183,0.3010299956639812,5.0,20.0,3.2188758248682006,45.0,110.0,13.377859328646474
40.77.167.16,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
180.76.15.163,0.1,-1.0,10.0,2.1972245773362196,2.0,110.0,7.748889830934488
108.174.2.214,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
206.223.238.195,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
54.36.150.169,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
54.36.148.235,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
207.46.13.37,0.47712125471966244,-3.0,30.0,3.295836866004329,45.0,110.0,13.461471122817631
46.229.168.145,1.2304489213782739,-2.0,170.0,5.123963979403259,45.0,110.0,14.418720268174786
54.36.148.202,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
66.249.79.26,1.0791812460476249,5.0,120.0,4.8283137373023015,45.0,110.0,14.255079868735208
5.196.56.126,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
5.196.56.99,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
2a03:2880:20ff:7::face:b00c,0.3010299956639812,-2.0,20.0,2.8903717578961645,1.0,110.0,7.96645770185766
2a03:2880:20ff:10::face:b00c,0.1,-1.0,10.0,2.1972245773362196,1.0,110.0,7.6288898309344875
54.36.150.46,0.3010299956639812,0.0,20.0,2.995732273553991,0.0,110.0,11.48860190812079
207.46.13.156,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
41.13.0.19,0.6989700043360189,-5.0,50.0,3.8066624897703196,0.0,110.0,8.332355997208934
157.55.39.115,0.6020599913279624,-4.0,40.0,3.58351893845611,45.0,110.0,13.614025572780832
2a02:c7f:b01a:f000:80b0:62b0:6476:184c,0.3010299956639812,-2.0,20.0,2.8903717578961645,2.0,110.0,8.08645770185766
77.88.5.41,0.1,6.0,10.0,2.772588722239781,10.0,110.0,8.939035488895913
77.88.47.20,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
66.249.79.28,1.505149978319906,10.0,350.0,5.886104031450156,45.0,110.0,14.805986606076035
40.77.167.121,0.6989700043360189,-5.0,50.0,3.8066624897703196,45.0,110.0,13.732355997208934
46.229.168.162,1.0,0.0,100.0,4.605170185988092,45.0,110.0,14.142068074395237
207.46.13.216,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
54.36.150.22,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
141.8.142.109,0.1,-1.0,10.0,2.1972245773362196,10.0,110.0,8.708889830934488
93.158.161.91,0.1,-1.0,10.0,2.1972245773362196,10.0,110.0,8.708889830934488
5.255.250.31,0.1,6.0,10.0,2.772588722239781,45.0,110.0,13.139035488895912
141.8.142.182,0.1,-1.0,10.0,2.1972245773362196,10.0,110.0,8.708889830934488
37.9.87.158,0.3010299956639812,-2.0,20.0,2.8903717578961645,10.0,110.0,9.04645770185766
77.88.47.61,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
54.36.148.211,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
2607:fcc0:6::114,0.1,-1.0,10.0,2.1972245773362196,1.0,110.0,7.6288898309344875
204.187.14.74,1.2041199826559248,-14.0,160.0,4.983606621708336,1.0,110.0,9.074678643480112
66.249.79.30,1.2787536009528289,12.0,190.0,5.308267697401205,45.0,110.0,14.50693315924633
54.36.149.73,0.1,1.0,10.0,2.3978952727983707,0.0,110.0,11.189158109119347
108.174.8.21,0.47712125471966244,-3.0,30.0,3.295836866004329,45.0,110.0,13.461471122817631
101.112.229.8,0.3010299956639812,0.0,30.0,3.4011973816621555,0.0,110.0,8.050787951364056
142.44.215.6,0.1,-1.0,10.0,2.1972245773362196,1.0,110.0,11.228889830934486
54.36.150.132,0.47712125471966244,-3.0,30.0,3.295836866004329,0.0,110.0,11.66147112281763
54.36.150.124,0.1,1.0,20.0,3.044522437723423,0.0,110.0,11.44780897508937
134.209.166.127,0.9030899869919435,16.0,80.0,4.564348191467836,45.0,110.0,14.096666272684718
209.17.96.194,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
54.36.150.3,0.47712125471966244,-1.0,30.0,3.367295829986474,0.0,110.0,11.690054708410488
54.36.150.153,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
54.36.150.92,0.1,1.0,10.0,2.3978952727983707,0.0,110.0,11.189158109119347
40.77.167.218,0.47712125471966244,-3.0,30.0,3.295836866004329,45.0,110.0,13.461471122817631
5.255.250.59,0.1,6.0,10.0,2.772588722239781,45.0,110.0,13.139035488895912
93.158.161.83,0.1,-1.0,10.0,2.1972245773362196,10.0,110.0,8.708889830934488
77.88.5.25,0.1,-1.0,10.0,2.1972245773362196,10.0,110.0,8.708889830934488
157.55.39.148,0.47712125471966244,-3.0,30.0,3.295836866004329,45.0,110.0,13.461471122817631
52.64.156.81,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,7.84645770185766
54.36.148.199,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
54.36.148.80,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
54.36.150.152,0.3010299956639812,-2.0,30.0,3.332204510175204,0.0,110.0,11.623190802769276
54.36.150.90,0.47712125471966244,-1.0,30.0,3.367295829986474,0.0,110.0,11.690054708410488
119.98.190.200,0.1,-1.0,10.0,2.1972245773362196,2.0,110.0,7.748889830934488
40.77.167.169,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
54.36.150.19,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
54.36.150.7,0.6989700043360189,-3.0,50.0,3.8501476017100584,0.0,110.0,11.949750041984828
54.36.150.188,0.1,1.0,10.0,2.3978952727983707,0.0,110.0,11.189158109119347
54.36.148.157,0.3010299956639812,6.0,20.0,3.258096538021482,0.0,110.0,11.593547613907786
207.46.13.57,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
141.8.188.186,0.1,-1.0,10.0,2.1972245773362196,10.0,110.0,8.708889830934488
54.36.150.180,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
91.242.162.18,0.3010299956639812,5.0,20.0,3.2188758248682006,0.0,110.0,7.977859328646474
207.46.13.120,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
54.36.148.111,0.1,6.0,10.0,2.772588722239781,0.0,110.0,11.339035488895911
54.36.148.195,0.1,1.0,10.0,2.3978952727983707,0.0,110.0,11.189158109119347
207.46.13.178,0.6020599913279624,5.0,40.0,3.8066624897703196,45.0,110.0,13.703282993306516
54.36.150.122,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
180.76.15.153,0.1,-1.0,10.0,2.1972245773362196,2.0,110.0,7.748889830934488
157.55.39.24,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
180.76.15.23,0.1,-1.0,10.0,2.1972245773362196,2.0,110.0,7.748889830934488
180.76.15.142,0.1,-1.0,10.0,2.1972245773362196,2.0,110.0,7.748889830934488
54.36.149.82,0.47712125471966244,-3.0,30.0,3.295836866004329,0.0,110.0,11.66147112281763
93.158.166.144,0.1,-1.0,10.0,2.1972245773362196,10.0,110.0,8.708889830934488
184.154.36.173,1.3424226808222062,-4.0,220.0,5.375278407684165,45.0,110.0,14.552838167320328
160.202.38.241,1.3617278360175928,-1.0,230.0,5.43372200355424,1.0,110.0,9.302007152226974
54.36.150.160,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
54.36.148.250,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
207.46.13.162,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
207.46.13.142,0.1,6.0,10.0,2.772588722239781,45.0,110.0,13.139035488895912
40.77.190.225,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
40.77.188.195,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
40.77.188.22,0.1,6.0,10.0,2.772588722239781,45.0,110.0,13.139035488895912
40.77.188.171,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
40.77.189.235,0.1,6.0,10.0,2.772588722239781,45.0,110.0,13.139035488895912
40.77.188.46,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
54.36.149.31,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
157.55.39.8,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
85.76.5.228,1.1760912590556813,-5.0,150.0,4.976733742420574,0.0,110.0,8.943520874684934
102.128.76.17,0.7781512503836436,-6.0,60.0,3.9889840465642745,0.0,110.0,8.429038993740802
51.68.152.26,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
209.17.96.234,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
40.77.167.68,0.9030899869919435,-8.0,90.0,4.406719247264253,45.0,110.0,14.033614695003283
54.36.150.42,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
207.46.13.175,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
207.46.13.114,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
54.36.148.66,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
54.36.149.12,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
40.77.167.76,0.6020599913279624,3.0,40.0,3.7612001156935624,45.0,110.0,13.685098043675813
54.36.148.22,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
54.36.148.62,0.1,6.0,10.0,2.772588722239781,0.0,110.0,11.339035488895911
54.36.149.0,0.3010299956639812,5.0,20.0,3.2188758248682006,0.0,110.0,11.577859328646474
54.36.150.14,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
207.46.13.47,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
66.249.64.118,0.9030899869919435,-6.0,80.0,4.30406509320417,45.0,110.0,13.99255303337925
66.249.64.120,0.47712125471966244,-3.0,30.0,3.295836866004329,45.0,110.0,13.461471122817631
66.249.64.116,0.9542425094393249,-5.0,90.0,4.442651256490317,45.0,110.0,14.063333255427924
54.36.150.27,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
54.36.148.14,0.3010299956639812,0.0,20.0,2.995732273553991,0.0,110.0,11.48860190812079
54.36.150.165,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
193.111.60.5,1.2304489213782739,5.0,170.0,5.1647859739235145,1.0,110.0,9.155049065982887
157.55.39.189,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
54.36.150.44,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
157.55.39.198,0.7781512503836436,-6.0,60.0,3.9889840465642745,45.0,110.0,13.829038993740802
40.77.167.165,0.8450980400142568,-7.0,70.0,4.143134726391533,45.0,110.0,13.91078330256089
209.17.97.74,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
54.36.148.106,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
54.36.150.145,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
40.77.167.87,0.6020599913279624,-4.0,50.0,3.828641396489095,45.0,110.0,13.712074555994027
54.36.150.43,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
54.36.150.25,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
54.36.148.32,0.1,1.0,10.0,2.3978952727983707,0.0,110.0,11.189158109119347
207.46.13.174,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
40.77.167.64,0.47712125471966244,-3.0,30.0,3.295836866004329,45.0,110.0,13.461471122817631
54.36.149.94,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
157.55.39.206,0.9030899869919435,1.0,90.0,4.51085950651685,45.0,110.0,14.075270798704324
180.76.15.16,0.1,6.0,10.0,2.772588722239781,2.0,110.0,7.979035488895912
180.76.15.161,0.1,-1.0,10.0,2.1972245773362196,2.0,110.0,7.748889830934488
109.155.208.208,1.1139433523068367,7.0,130.0,4.919980925828125,2.0,110.0,9.142175376023301
54.36.150.120,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
180.76.15.8,0.1,-1.0,10.0,2.1972245773362196,2.0,110.0,7.748889830934488
17.58.98.72,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
54.36.150.35,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
180.76.15.140,0.1,6.0,10.0,2.772588722239781,2.0,110.0,7.979035488895912
180.76.15.156,0.3010299956639812,0.0,20.0,2.995732273553991,2.0,110.0,8.12860190812079
40.77.167.31,0.3010299956639812,0.0,20.0,2.995732273553991,45.0,110.0,13.288601908120791
207.46.13.100,0.7781512503836436,-6.0,60.0,3.9889840465642745,45.0,110.0,13.829038993740802
40.77.188.74,0.47712125471966244,5.0,30.0,3.5553480614894135,45.0,110.0,13.565275601011663
157.55.39.133,0.3010299956639812,-2.0,20.0,2.8903717578961645,45.0,110.0,13.24645770185766
54.36.150.39,0.3010299956639812,0.0,20.0,2.995732273553991,0.0,110.0,11.48860190812079
54.36.148.93,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
49.144.167.91,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,7.508889830934487
54.36.149.26,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
161.69.99.11,0.1,-1.0,10.0,2.1972245773362196,45.0,110.0,12.908889830934488
132.145.138.169,0.6989700043360189,3.0,60.0,4.143134726391533,45.0,110.0,13.866944891857418
54.36.148.180,0.3010299956639812,-2.0,20.0,2.8903717578961645,0.0,110.0,11.446457701857659
54.36.148.224,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
54.36.148.212,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
40.77.167.133,0.6989700043360189,-5.0,50.0,3.8066624897703196,45.0,110.0,13.732355997208934
54.36.150.104,0.1,-1.0,10.0,2.1972245773362196,0.0,110.0,11.108889830934487
180.76.15.25,0.1,-1.0,10.0,2.1972245773362196,2.0,110.0,7.748889830934488
54.36.150.34,0.47712125471966244,-3.0,30.0,3.295836866004329,0.0,110.0,11.66147112281763
180.76.15.5,0.1,-1.0,10.0,2.1972245773362196,2.0,110.0,7.748889830934488
197.87.234.156,1.1139433523068367,-11.0,130.0,4.77912349311153,0.0,110.0,8.845832402936663
113.235.189.125,0.1,-1.0,10.0,2.1972245773362196,2.0,110.0,7.748889830934488
178.66.141.73,0.1,-1.0,10.0,2.1972245773362196,10.0,110.0,8.708889830934488
144.217.14.255,0.3010299956639812,-2.0,20.0,2.8903717578961645,1.0,110.0,11.566457701857658
